date,region,rank,char_id,name,score
2026-09-02,한국,1,character:139,엄자영,286
2026-09-02,한국,2,content:6,회귀한 색마는 정파 후기지수가 되었다,96
2026-09-02,한국,3,content:101,일진녀들과 무인도에서 살아남기,73
2026-09-02,한국,4,character:176,한가영,47
2026-09-02,한국,5,character:100,장선영,46
2026-09-02,한국,6,character:61,한나리,42
2026-09-02,한국,7,character:1,신아영,34
2026-09-02,한국,8,character:70,박다영,34
2026-09-02,한국,9,character:202,우미희,34
2026-09-02,한국,10,character:118,박채원,27
2026-09-02,한국,11,character:314,한유라,19
2026-09-02,한국,12,character:119,서민희,13
2026-09-02,한국,13,character:133,김고은,10
2026-09-02,한국,14,character:258,고유미,9
2026-09-02,한국,15,character:265,한서현,8
2026-09-02,한국,16,character:292,조민주,8
2026-09-02,한국,17,character:93,한수진,8
2026-09-02,한국,18,character:249,박유미,8
2026-09-02,한국,19,character:97,차수민,8
2026-09-02,한국,20,character:291,차진희,7
2026-09-02,한국,21,character:303,최고은,7
2026-09-02,한국,22,character:284,오유리,6
2026-09-02,한국,23,character:299,한가연,6
2026-09-02,한국,24,character:329,최진희,6
2026-09-02,한국,25,character:182,이지연,5
2026-09-02,한국,26,character:261,나연아,5
2026-09-02,한국,27,character:221,정은애,5
2026-09-02,한국,28,character:72,이예린,4
2026-09-02,한국,29,character:76,배현주,4
2026-09-02,한국,30,character:132,정소은,4
2026-09-02,한국,31,character:89,유달리,4
2026-09-02,한국,32,character:99,조미경,4
2026-09-02,한국,33,character:77,서미나,3
2026-09-02,한국,34,character:80,베르디아,3
2026-09-02,한국,35,character:91,허민,3
2026-09-02,한국,36,character:268,주서윤,3
2026-09-02,한국,37,character:255,최선영,3
2026-09-02,한국,38,character:96,정고은,3
2026-09-02,한국,39,character:177,백가인,3
2026-09-02,한국,40,character:254,이유라,3
2026-09-02,한국,41,character:78,유세하,3
2026-09-02,한국,42,character:297,이다미,2
2026-09-02,한국,43,character:60,한희진,2
2026-09-02,한국,44,character:296,김지민,2
2026-09-02,한국,45,character:62,유은희,2
2026-09-02,한국,46,character:129,은혜,2
2026-09-02,한국,47,character:71,김가을,2
2026-09-02,한국,48,character:317,피오나,2
2026-09-02,한국,49,character:8,윤혜윤,2
2026-09-02,한국,50,character:173,유소담,1
2026-09-02,한국,51,character:226,이미예,1
2026-09-02,한국,52,character:146,도지유,1
2026-09-02,일본,1,character:291,竹田千夏,44
2026-09-02,일본,2,character:133,矢野 栄子,43
2026-09-02,일본,3,character:70,坂口美帆,31
2026-09-02,일본,4,character:256,飯村香澄,29
2026-09-02,일본,5,character:74,秋山紗妃,20
2026-09-02,일본,6,character:329,竿田真由美,19
2026-09-02,일본,7,character:258,板野由美,13
2026-09-02,일본,8,character:118,坂本凪咲,12
2026-09-02,일본,9,character:97,島田美里,11
2026-09-02,일본,10,character:38,橋本美華,10
2026-09-02,일본,11,character:265,西村美嘉,10
2026-09-02,일본,12,character:293,高橋夕里,8
2026-09-02,일본,13,character:1,下北愛梨,8
2026-09-02,일본,14,character:76,保坂白雪,7
2026-09-02,일본,15,character:10000000,新庄まりな,7
2026-09-02,일본,16,character:119,藤田瑠華,6
2026-09-02,일본,17,character:100,ジャン・ソニョン,4
2026-09-02,일본,18,character:221,結城真理子,4
2026-09-02,일본,19,character:297,西本美幸,4
2026-09-02,일본,20,character:8,近藤結花,4
2026-09-02,일본,21,character:78,渡辺りん,3
2026-09-02,일본,22,character:146,堂本美結,3
2026-09-02,일본,23,character:60,橋本美優,3
2026-09-02,일본,24,character:306,清水琴葉,3
2026-09-02,일본,25,character:299,霧島真紀,3
2026-09-02,일본,26,character:235,結城飛鳥,3
2026-09-02,일본,27,character:93,市村紗季,2
2026-09-02,일본,28,character:290,浅田由麻,2
2026-09-02,일본,29,character:139,高橋真美,2
2026-09-02,일본,30,character:130,レイ,2
2026-09-02,일본,31,character:131,エリス,2
2026-09-02,일본,32,character:182,倖田梓,2
2026-09-02,일본,33,character:134,城戸さくら,2
2026-09-02,일본,34,character:61,池上朱里,2
2026-09-02,일본,35,character:176,春川霞,2
2026-09-02,일본,36,character:227,成澤澪,1
2026-09-02,일본,37,character:121,小川日奈,1
2026-09-02,일본,38,character:226,新家美絵,1
2026-09-02,일본,39,character:228,尾田光莉,1
2026-09-02,일본,40,character:292,池上彩乃,1
2026-09-02,일본,41,character:129,恩田恵奈,1
2026-09-02,일본,42,character:268,千賀苑子,1
2026-09-02,일본,43,character:162,白石祐里,1
2026-09-02,일본,44,character:77,西沢みな,1
2026-09-02,일본,45,character:170,曾川麗奈,1
2026-09-02,일본,46,character:81,セシリア,1
2026-09-02,일본,47,character:317,ピオナ,1
2026-09-02,일본,48,character:80,ベルディア,1
2026-09-02,일본,49,character:253,堤さゆり,1
2026-09-02,일본,50,character:240,菅野真美,1
2026-09-02,중화권,1,character:299,陳佳儀,19
2026-09-02,중화권,2,character:100,張善英,10
2026-09-02,중화권,3,character:61,林映純,8
2026-09-02,중화권,4,character:261,庭佳,7
2026-09-02,중화권,5,character:329,崔潔怡,7
2026-09-02,중화권,6,character:78,劉銀河,5
2026-09-02,중화권,7,character:133,簡可優,5
2026-09-02,중화권,8,character:130,蕾依,5
2026-09-02,중화권,9,character:119,徐如熙,4
2026-09-02,중화권,10,character:284,吳喬俐,3
2026-09-02,중화권,11,character:251,林筱君,2
2026-09-02,중화권,12,character:1,林依潔,2
2026-09-02,중화권,13,character:80,貝爾迪亞,2
2026-09-02,중화권,14,character:229,劉美媛,1
2026-09-02,중화권,15,character:77,徐敏娜,1
2026-09-02,중화권,16,character:174,高秀妍,1
2026-09-02,중화권,17,character:290,夏恩妮,1
2026-09-02,중화권,18,character:8,劉貞妮,1
2026-09-02,중화권,19,character:93,韓秀珍,1
2026-09-02,중화권,20,character:262,涂藝恩,1
2026-09-02,중화권,21,character:169,吳允馨,1
2026-09-02,중화권,22,character:71,林佳瑜,1
2026-09-02,중화권,23,character:256,莊若瑜,1
2026-09-02,중화권,24,character:91,許愍,1
2026-09-02,중화권,25,character:297,李多美,1
2026-09-02,중화권,26,character:235,周薇亞,1
2026-09-02,중화권,27,character:2,李舒欣,1
2026-09-02,중화권,28,character:74,何宥拉,1
2026-09-02,북미·글로벌,1,character:118,Ava Park,17
2026-09-02,북미·글로벌,2,character:77,Mi-na Seo,7
2026-09-02,북미·글로벌,3,character:314,Yu-ra Han,7
2026-09-02,북미·글로벌,4,character:263,Hye-yeon Kim,5
2026-09-02,북미·글로벌,5,character:1,Ah-yeong Shin,4
2026-09-02,북미·글로벌,6,character:100,Sun-yeong Ahn,3
2026-09-02,북미·글로벌,7,character:76,Hyun-joo Bae,3
2026-09-02,북미·글로벌,8,character:80,Belldia,3
2026-09-02,북미·글로벌,9,character:2,Soo-yeon Kang,2
2026-09-02,북미·글로벌,10,character:133,Grace Kim,2
2026-09-02,북미·글로벌,11,character:260,Hye-jeong Seo,2
2026-09-02,북미·글로벌,12,character:221,Eun-ae Cha,2
2026-09-02,북미·글로벌,13,character:318,Jin-hee Choi,1
2026-09-02,북미·글로벌,14,character:319,Emily Han,1
2026-09-02,북미·글로벌,15,character:129,Hailey Eun,1
2026-09-02,북미·글로벌,16,character:229,Jung-won Yoo,1
2026-09-02,북미·글로벌,17,character:176,Ga-yeong Han,1
2026-09-02,북미·글로벌,18,character:177,Ga-in Baik,1
2026-09-02,북미·글로벌,19,character:72,Ye-lynn Lee,1
2026-09-02,북미·글로벌,20,character:38,Chae-ah Han,1
2026-09-02,북미·글로벌,21,character:297,Erin Lee,1
2026-09-02,북미·글로벌,22,character:174,Samantha Ko,1
2026-09-02,북미·글로벌,23,character:317,Fiona Arente,1
2026-09-02,북미·글로벌,24,character:8,Hye-yun Yoon,1
2026-09-02,북미·글로벌,25,character:78,Se-ha Yoo,1
2026-09-02,북미·글로벌,26,character:249,Jessica Park,1
2026-09-02,한국,1,character:348,윤가람,198
2026-09-02,한국,2,content:101,일진녀들과 무인도에서 살아남기,90
2026-09-02,한국,3,character:139,엄자영,68
2026-09-02,한국,4,character:255,최선영,39
2026-09-02,한국,5,content:6,회귀한 색마는 정파 후기지수가 되었다,29
2026-09-02,한국,6,character:100,장선영,28
2026-09-02,한국,7,character:176,한가영,25
2026-09-02,한국,8,character:314,한유라,24
2026-09-02,한국,9,character:61,한나리,22
2026-09-02,한국,10,character:118,박채원,22
2026-09-02,한국,11,character:1,신아영,20
2026-09-02,한국,12,character:292,조민주,16
2026-09-02,한국,13,character:133,김고은,15
2026-09-02,한국,14,character:258,고유미,12
2026-09-02,한국,15,character:119,서민희,9
2026-09-02,한국,16,character:70,박다영,8
2026-09-02,한국,17,character:299,한가연,8
2026-09-02,한국,18,character:249,박유미,7
2026-09-02,한국,19,character:174,고수연,7
2026-09-02,한국,20,character:284,오유리,7
2026-09-02,한국,21,character:129,은혜,6
2026-09-02,한국,22,character:76,배현주,6
2026-09-02,한국,23,character:221,정은애,5
2026-09-02,한국,24,character:329,최진희,5
2026-09-02,한국,25,character:93,한수진,5
2026-09-02,한국,26,character:78,유세하,5
2026-09-02,한국,27,character:291,차진희,4
2026-09-02,한국,28,character:265,한서현,4
2026-09-02,한국,29,character:262,도예은,4
2026-09-02,한국,30,character:77,서미나,3
2026-09-02,한국,31,character:2,강수연,3
2026-09-02,한국,32,character:130,레이,3
2026-09-02,한국,33,character:80,베르디아,3
2026-09-02,한국,34,character:317,피오나,3
2026-09-02,한국,35,character:296,김지민,3
2026-09-02,한국,36,character:73,서나리,3
2026-09-02,한국,37,character:177,백가인,3
2026-09-02,한국,38,character:97,차수민,3
2026-09-02,한국,39,character:74,허유희,2
2026-09-02,한국,40,character:137,이선아,2
2026-09-02,한국,41,character:220,민소다,2
2026-09-02,한국,42,character:72,이예린,2
2026-09-02,한국,43,character:96,정고은,2
2026-09-02,한국,44,character:91,허민,2
2026-09-02,한국,45,character:99,조미경,2
2026-09-02,한국,46,character:235,차미아,2
2026-09-02,한국,47,character:182,이지연,2
2026-09-02,한국,48,character:303,최고은,2
2026-09-02,한국,49,character:89,유달리,1
2026-09-02,한국,50,character:173,유소담,1
2026-09-02,한국,51,character:94,박민아,1
2026-09-02,한국,52,character:316,정예솔,1
2026-09-02,일본,1,character:176,春川霞,49
2026-09-02,일본,2,character:133,矢野 栄子,41
2026-09-02,일본,3,character:1,下北愛梨,38
2026-09-02,일본,4,character:291,竹田千夏,26
2026-09-02,일본,5,character:256,飯村香澄,26
2026-09-02,일본,6,character:329,竿田真由美,22
2026-09-02,일본,7,character:265,西村美嘉,20
2026-09-02,일본,8,character:134,城戸さくら,19
2026-09-02,일본,9,character:70,坂口美帆,18
2026-09-02,일본,10,character:293,高橋夕里,10
2026-09-02,일본,11,character:297,西本美幸,10
2026-09-02,일본,12,character:78,渡辺りん,9
2026-09-02,일본,13,character:258,板野由美,8
2026-09-02,일본,14,character:118,坂本凪咲,7
2026-09-02,일본,15,character:119,藤田瑠華,6
2026-09-02,일본,16,character:38,橋本美華,5
2026-09-02,일본,17,character:299,霧島真紀,5
2026-09-02,일본,18,character:130,レイ,5
2026-09-02,일본,19,character:77,西沢みな,4
2026-09-02,일본,20,character:146,堂本美結,4
2026-09-02,일본,21,character:8,近藤結花,4
2026-09-02,일본,22,character:177,栗原愛里,3
2026-09-02,일본,23,character:60,橋本美優,3
2026-09-02,일본,24,character:94,小峰未奈,3
2026-09-02,일본,25,character:292,池上彩乃,3
2026-09-02,일본,26,character:93,市村紗季,3
2026-09-02,일본,27,character:74,秋山紗妃,3
2026-09-02,일본,28,character:264,内田莉子,2
2026-09-02,일본,29,character:290,浅田由麻,2
2026-09-02,일본,30,character:10000000,新庄まりな,2
2026-09-02,일본,31,character:81,セシリア,2
2026-09-02,일본,32,character:294,葛西陽菜乃,2
2026-09-02,일본,33,character:221,結城真理子,2
2026-09-02,일본,34,character:80,ベルディア,2
2026-09-02,일본,35,character:75,大空結衣,2
2026-09-02,일본,36,character:76,保坂白雪,2
2026-09-02,일본,37,character:97,島田美里,2
2026-09-02,일본,38,character:61,池上朱里,2
2026-09-02,일본,39,character:71,斉藤りいな,2
2026-09-02,일본,40,character:167,武田京子,1
2026-09-02,일본,41,character:170,曾川麗奈,1
2026-09-02,일본,42,character:227,成澤澪,1
2026-09-02,일본,43,character:317,ピオナ,1
2026-09-02,일본,44,character:268,千賀苑子,1
2026-09-02,일본,45,character:91,ホミン,1
2026-09-02,일본,46,character:121,小川日奈,1
2026-09-02,일본,47,character:169,金子里沙,1
2026-09-02,일본,48,character:129,恩田恵奈,1
2026-09-02,일본,49,character:100,ジャン・ソニョン,1
2026-09-02,일본,50,character:229,木村多恵,1
2026-09-02,중화권,1,character:118,白采媛,21
2026-09-02,중화권,2,character:61,林映純,14
2026-09-02,중화권,3,character:78,劉銀河,9
2026-09-02,중화권,4,character:74,何宥拉,7
2026-09-02,중화권,5,character:299,陳佳儀,6
2026-09-02,중화권,6,character:284,吳喬俐,5
2026-09-02,중화권,7,character:221,鄭恩愛,5
2026-09-02,중화권,8,character:329,崔潔怡,4
2026-09-02,중화권,9,character:100,張善英,3
2026-09-02,중화권,10,character:258,高佑美,2
2026-09-02,중화권,11,character:132,鄭韶恩,2
2026-09-02,중화권,12,character:97,王曉妤,2
2026-09-02,중화권,13,character:173,趙書婷,2
2026-09-02,중화권,14,character:169,吳允馨,1
2026-09-02,중화권,15,character:80,貝爾迪亞,1
2026-09-02,중화권,16,character:8,劉貞妮,1
2026-09-02,중화권,17,character:1,林依潔,1
2026-09-02,중화권,18,character:133,簡可優,1
2026-09-02,중화권,19,character:121,李馨婕,1
2026-09-02,중화권,20,character:303,吳悠秀,1
2026-09-02,중화권,21,character:262,涂藝恩,1
2026-09-02,중화권,22,character:62,劉小冉,1
2026-09-02,중화권,23,character:94,蔡敏雅,1
2026-09-02,중화권,24,character:77,徐敏娜,1
2026-09-02,중화권,25,character:235,周薇亞,1
2026-09-02,중화권,26,character:76,楊佳穎,1
2026-09-02,북미·글로벌,1,character:133,Grace Kim,8
2026-09-02,북미·글로벌,2,character:70,Da-yeong Park,7
2026-09-02,북미·글로벌,3,character:118,Ava Park,6
2026-09-02,북미·글로벌,4,character:71,Ga-eul Kim,3
2026-09-02,북미·글로벌,5,character:221,Eun-ae Cha,3
2026-09-02,북미·글로벌,6,character:253,Yu-ri Han,2
2026-09-02,북미·글로벌,7,character:62,Eun-hee Yu,2
2026-09-02,북미·글로벌,8,character:270,Min-joo Cho,2
2026-09-02,북미·글로벌,9,character:263,Hye-yeon Kim,2
2026-09-02,북미·글로벌,10,character:177,Ga-in Baik,1
2026-09-02,북미·글로벌,11,character:132,So-eun Jung,1
2026-09-02,북미·글로벌,12,character:182,Julia Lee,1
2026-09-02,북미·글로벌,13,character:262,Jasmine Do,1
2026-09-02,북미·글로벌,14,character:2,Soo-yeon Kang,1
2026-09-02,북미·글로벌,15,character:96,Lana Jeong,1
2026-09-02,북미·글로벌,16,character:75,Ha-ri Seo,1
2026-09-02,북미·글로벌,17,character:265,Seo-hyun Han,1
2026-09-02,북미·글로벌,18,character:139,Celine Eom,1
2026-09-02,북미·글로벌,19,character:93,Suzy Han,1
2026-09-02,북미·글로벌,20,character:235,Mi-ah Cha,1
2026-09-02,북미·글로벌,21,character:76,Hyun-joo Bae,1
2026-09-02,북미·글로벌,22,character:176,Ga-yeong Han,1
2026-09-02,북미·글로벌,23,character:60,Hee-jin Han,1
2026-09-02,북미·글로벌,24,character:280,Ah-yeong Cho,1
2026-09-02,북미·글로벌,25,character:72,Ye-lynn Lee,1
2026-09-03,한국,1,content:101,일진녀들과 무인도에서 살아남기,84
2026-09-03,한국,2,character:139,엄자영,67
2026-09-03,한국,3,character:348,윤가람,66
2026-09-03,한국,4,character:2,강수연,43
2026-09-03,한국,5,character:314,한유라,42
2026-09-03,한국,6,character:1,신아영,36
2026-09-03,한국,7,character:61,한나리,35
2026-09-03,한국,8,character:100,장선영,34
2026-09-03,한국,9,character:176,한가영,28
2026-09-03,한국,10,content:6,회귀한 색마는 정파 후기지수가 되었다,24
2026-09-03,한국,11,character:118,박채원,16
2026-09-03,한국,12,character:284,오유리,14
2026-09-03,한국,13,character:119,서민희,13
2026-09-03,한국,14,character:265,한서현,13
2026-09-03,한국,15,character:133,김고은,12
2026-09-03,한국,16,character:80,베르디아,11
2026-09-03,한국,17,character:97,차수민,10
2026-09-03,한국,18,character:258,고유미,9
2026-09-03,한국,19,character:70,박다영,8
2026-09-03,한국,20,character:292,조민주,8
2026-09-03,한국,21,character:177,백가인,7
2026-09-03,한국,22,character:221,정은애,7
2026-09-03,한국,23,character:291,차진희,7
2026-09-03,한국,24,character:182,이지연,7
2026-09-03,한국,25,character:93,한수진,6
2026-09-03,한국,26,character:249,박유미,6
2026-09-03,한국,27,character:329,최진희,6
2026-09-03,한국,28,character:228,오다현,5
2026-09-03,한국,29,character:74,허유희,5
2026-09-03,한국,30,character:146,도지유,5
2026-09-03,한국,31,character:96,정고은,4
2026-09-03,한국,32,character:229,유정원,4
2026-09-03,한국,33,character:317,피오나,4
2026-09-03,한국,34,character:170,서도연,4
2026-09-03,한국,35,character:132,정소은,4
2026-09-03,한국,36,character:134,김란,4
2026-09-03,한국,37,character:73,서나리,4
2026-09-03,한국,38,character:77,서미나,4
2026-09-03,한국,39,character:76,배현주,4
2026-09-03,한국,40,character:248,홍단비,4
2026-09-03,한국,41,character:256,김민지,4
2026-09-03,한국,42,character:72,이예린,3
2026-09-03,한국,43,character:268,주서윤,3
2026-09-03,한국,44,character:253,한유리,3
2026-09-03,한국,45,character:71,김가을,3
2026-09-03,한국,46,character:129,은혜,3
2026-09-03,한국,47,character:261,나연아,3
2026-09-03,한국,48,character:78,유세하,3
2026-09-03,한국,49,character:262,도예은,3
2026-09-03,한국,50,character:235,차미아,3
2026-09-03,한국,51,character:130,레이,3
2026-09-03,한국,52,character:99,조미경,3
2026-09-03,일본,1,character:61,池上朱里,61
2026-09-03,일본,2,character:133,矢野 栄子,58
2026-09-03,일본,3,character:1,下北愛梨,37
2026-09-03,일본,4,character:291,竹田千夏,21
2026-09-03,일본,5,character:265,西村美嘉,19
2026-09-03,일본,6,character:176,春川霞,18
2026-09-03,일본,7,character:256,飯村香澄,17
2026-09-03,일본,8,character:329,竿田真由美,12
2026-09-03,일본,9,character:297,西本美幸,11
2026-09-03,일본,10,character:258,板野由美,11
2026-09-03,일본,11,character:299,霧島真紀,10
2026-09-03,일본,12,character:38,橋本美華,8
2026-09-03,일본,13,character:119,藤田瑠華,7
2026-09-03,일본,14,character:10000000,新庄まりな,7
2026-09-03,일본,15,character:293,高橋夕里,7
2026-09-03,일본,16,character:70,坂口美帆,6
2026-09-03,일본,17,character:80,ベルディア,5
2026-09-03,일본,18,character:139,高橋真美,4
2026-09-03,일본,19,character:8,近藤結花,4
2026-09-03,일본,20,character:78,渡辺りん,4
2026-09-03,일본,21,character:118,坂本凪咲,4
2026-09-03,일본,22,character:249,桐生凪咲,4
2026-09-03,일본,23,character:146,堂本美結,3
2026-09-03,일본,24,character:129,恩田恵奈,3
2026-09-03,일본,25,character:235,結城飛鳥,3
2026-09-03,일본,26,character:76,保坂白雪,3
2026-09-03,일본,27,character:292,池上彩乃,3
2026-09-03,일본,28,character:228,尾田光莉,3
2026-09-03,일본,29,character:290,浅田由麻,2
2026-09-03,일본,30,character:100,ジャン・ソニョン,2
2026-09-03,일본,31,character:72,篠田有希子,2
2026-09-03,일본,32,character:60,橋本美優,2
2026-09-03,일본,33,character:182,倖田梓,2
2026-09-03,일본,34,character:221,結城真理子,2
2026-09-03,일본,35,character:229,木村多恵,2
2026-09-03,일본,36,character:268,千賀苑子,1
2026-09-03,일본,37,character:94,小峰未奈,1
2026-09-03,일본,38,character:162,白石祐里,1
2026-09-03,일본,39,character:2,稲場理子,1
2026-09-03,일본,40,character:77,西沢みな,1
2026-09-03,일본,41,character:226,新家美絵,1
2026-09-03,일본,42,character:295,辛嶋雅,1
2026-09-03,일본,43,character:130,レイ,1
2026-09-03,일본,44,character:167,武田京子,1
2026-09-03,일본,45,character:93,市村紗季,1
2026-09-03,일본,46,character:294,葛西陽菜乃,1
2026-09-03,일본,47,character:303,浜辺涼子,1
2026-09-03,일본,48,character:240,菅野真美,1
2026-09-03,일본,49,character:253,堤さゆり,1
2026-09-03,중화권,1,character:61,林映純,13
2026-09-03,중화권,2,character:118,白采媛,9
2026-09-03,중화권,3,character:78,劉銀河,8
2026-09-03,중화권,4,character:329,崔潔怡,8
2026-09-03,중화권,5,character:299,陳佳儀,7
2026-09-03,중화권,6,character:296,江曉婷,7
2026-09-03,중화권,7,character:100,張善英,4
2026-09-03,중화권,8,character:1,林依潔,3
2026-09-03,중화권,9,character:133,簡可優,3
2026-09-03,중화권,10,character:119,徐如熙,3
2026-09-03,중화권,11,character:258,高佑美,2
2026-09-03,중화권,12,character:306,黃恩茱,1
2026-09-03,중화권,13,character:284,吳喬俐,1
2026-09-03,중화권,14,character:99,趙美靜,1
2026-09-03,중화권,15,character:290,夏恩妮,1
2026-09-03,중화권,16,character:317,費歐娜,1
2026-09-03,중화권,17,character:229,劉美媛,1
2026-09-03,중화권,18,character:132,鄭韶恩,1
2026-09-03,중화권,19,character:251,林筱君,1
2026-09-03,중화권,20,character:297,李多美,1
2026-09-03,중화권,21,character:8,劉貞妮,1
2026-09-03,중화권,22,character:177,白佳貞,1
2026-09-03,중화권,23,character:74,何宥拉,1
2026-09-03,중화권,24,character:167,林淑靜,1
2026-09-03,중화권,25,character:76,楊佳穎,1
2026-09-03,중화권,26,character:73,徐娜莉,1
2026-09-03,중화권,27,character:72,陳鈺琳,1
2026-09-03,중화권,28,character:235,周薇亞,1
2026-09-03,중화권,29,character:71,林佳瑜,1
2026-09-03,중화권,30,character:170,徐筱妍,1
2026-09-03,중화권,31,character:60,詹希橙,1
2026-09-03,중화권,32,character:62,劉小冉,1
2026-09-03,북미·글로벌,1,character:506,Runa,6
2026-09-03,북미·글로벌,2,character:119,Roxy Seo,4
2026-09-03,북미·글로벌,3,character:75,Ha-ri Seo,3
2026-09-03,북미·글로벌,4,character:227,Yuna Sung,3
2026-09-03,북미·글로벌,5,character:72,Ye-lynn Lee,3
2026-09-03,북미·글로벌,6,character:71,Ga-eul Kim,2
2026-09-03,북미·글로벌,7,character:318,Jin-hee Choi,2
2026-09-03,북미·글로벌,8,character:263,Hye-yeon Kim,2
2026-09-03,북미·글로벌,9,character:118,Ava Park,2
2026-09-03,북미·글로벌,10,character:249,Jessica Park,2
2026-09-03,북미·글로벌,11,character:297,Erin Lee,2
2026-09-03,북미·글로벌,12,character:265,Seo-hyun Han,2
2026-09-03,북미·글로벌,13,character:262,Jasmine Do,1
2026-09-03,북미·글로벌,14,character:78,Se-ha Yoo,1
2026-09-03,북미·글로벌,15,character:253,Yu-ri Han,1
2026-09-03,북미·글로벌,16,character:74,Yu-hee Heo,1
2026-09-03,북미·글로벌,17,character:167,Hyun-jung Choi,1
2026-09-03,북미·글로벌,18,character:70,Da-yeong Park,1
2026-09-03,북미·글로벌,19,character:236,Sae-bom Han,1
2026-09-03,북미·글로벌,20,character:229,Jung-won Yoo,1
2026-09-03,북미·글로벌,21,character:268,Sarah Joo,1
2026-09-03,북미·글로벌,22,character:182,Julia Lee,1
2026-09-03,북미·글로벌,23,character:286,Jane Kim,1
2026-09-03,북미·글로벌,24,character:132,So-eun Jung,1
2026-09-03,북미·글로벌,25,character:146,Samantha Do,1
2026-09-03,북미·글로벌,26,character:248,Dan-bi Hong,1
2026-09-03,북미·글로벌,27,character:130,Ray,1
2026-09-03,북미·글로벌,28,character:221,Eun-ae Cha,1
2026-09-03,북미·글로벌,29,character:280,Ah-yeong Cho,1
2026-09-04,한국,1,character:522,금보라,248
2026-09-04,한국,2,content:101,일진녀들과 무인도에서 살아남기,72
2026-09-04,한국,3,character:139,엄자영,55
2026-09-04,한국,4,character:260,서혜정,46
2026-09-04,한국,5,character:100,장선영,43
2026-09-04,한국,6,character:1,신아영,37
2026-09-04,한국,7,content:6,회귀한 색마는 정파 후기지수가 되었다,34
2026-09-04,한국,8,character:348,윤가람,31
2026-09-04,한국,9,character:314,한유라,30
2026-09-04,한국,10,character:61,한나리,21
2026-09-04,한국,11,character:133,김고은,18
2026-09-04,한국,12,character:118,박채원,13
2026-09-04,한국,13,character:284,오유리,13
2026-09-04,한국,14,character:70,박다영,12
2026-09-04,한국,15,character:256,김민지,10
2026-09-04,한국,16,character:176,한가영,10
2026-09-04,한국,17,character:97,차수민,9
2026-09-04,한국,18,character:292,조민주,8
2026-09-04,한국,19,character:99,조미경,8
2026-09-04,한국,20,character:299,한가연,8
2026-09-04,한국,21,character:249,박유미,7
2026-09-04,한국,22,character:119,서민희,7
2026-09-04,한국,23,character:221,정은애,7
2026-09-04,한국,24,character:258,고유미,7
2026-09-04,한국,25,character:93,한수진,6
2026-09-04,한국,26,character:329,최진희,6
2026-09-04,한국,27,character:291,차진희,6
2026-09-04,한국,28,character:296,김지민,6
2026-09-04,한국,29,character:182,이지연,6
2026-09-04,한국,30,character:74,허유희,5
2026-09-04,한국,31,character:71,김가을,5
2026-09-04,한국,32,character:154,곽도임,4
2026-09-04,한국,33,character:297,이다미,4
2026-09-04,한국,34,character:268,주서윤,4
2026-09-04,한국,35,character:290,박소민,4
2026-09-04,한국,36,character:262,도예은,4
2026-09-04,한국,37,character:72,이예린,4
2026-09-04,한국,38,character:80,베르디아,4
2026-09-04,한국,39,character:177,백가인,4
2026-09-04,한국,40,character:229,유정원,4
2026-09-04,한국,41,character:170,서도연,4
2026-09-04,한국,42,character:265,한서현,4
2026-09-04,한국,43,character:77,서미나,4
2026-09-04,한국,44,character:132,정소은,3
2026-09-04,한국,45,character:78,유세하,3
2026-09-04,한국,46,character:94,박민아,3
2026-09-04,한국,47,character:169,김윤아,3
2026-09-04,한국,48,character:226,이미예,3
2026-09-04,한국,49,character:261,나연아,3
2026-09-04,한국,50,character:76,배현주,2
2026-09-04,일본,1,content:102,ヤンキー女子たちと無人島で生き残る,120
2026-09-04,일본,2,character:133,矢野 栄子,44
2026-09-04,일본,3,character:1,下北愛梨,38
2026-09-04,일본,4,character:227,成澤澪,25
2026-09-04,일본,5,character:291,竹田千夏,24
2026-09-04,일본,6,character:256,飯村香澄,21
2026-09-04,일본,7,character:265,西村美嘉,20
2026-09-04,일본,8,character:329,竿田真由美,20
2026-09-04,일본,9,character:38,橋本美華,12
2026-09-04,일본,10,character:297,西本美幸,12
2026-09-04,일본,11,character:176,春川霞,7
2026-09-04,일본,12,character:258,板野由美,6
2026-09-04,일본,13,character:299,霧島真紀,5
2026-09-04,일본,14,character:8,近藤結花,5
2026-09-04,일본,15,character:76,保坂白雪,4
2026-09-04,일본,16,character:317,ピオナ,4
2026-09-04,일본,17,character:61,池上朱里,4
2026-09-04,일본,18,character:97,島田美里,3
2026-09-04,일본,19,character:60,橋本美優,3
2026-09-04,일본,20,character:93,市村紗季,3
2026-09-04,일본,21,character:293,高橋夕里,3
2026-09-04,일본,22,character:10000000,新庄まりな,3
2026-09-04,일본,23,character:78,渡辺りん,3
2026-09-04,일본,24,character:235,結城飛鳥,3
2026-09-04,일본,25,character:249,桐生凪咲,3
2026-09-04,일본,26,character:130,レイ,2
2026-09-04,일본,27,character:80,ベルディア,2
2026-09-04,일본,28,character:174,郷田千尋,2
2026-09-04,일본,29,character:295,辛嶋雅,2
2026-09-04,일본,30,character:292,池上彩乃,2
2026-09-04,일본,31,character:165,伊延蒼空,2
2026-09-04,일본,32,character:118,坂本凪咲,2
2026-09-04,일본,33,character:268,千賀苑子,2
2026-09-04,일본,34,character:70,坂口美帆,2
2026-09-04,일본,35,character:119,藤田瑠華,2
2026-09-04,일본,36,character:71,斉藤りいな,2
